player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Orlando Brown Jr.,46227,T,BLT,18,0,3,70.6,100.0,421,73.2,421,73.5,0,100.0,575,575,76.0,100.0,108,18.8,108
Bradley Bozeman,27934,G,BLT,18,0,3,60.7,100.0,415,73.3,415,63.1,0,100.0,566,566,64.9,100.0,107,18.9,107
Erik McCoy,37347,C,NO,18,0,20,70.6,100.0,209,39.0,209,69.9,1,100.0,536,536,65.1,100.0,251,46.8,251
Nate Davis,46808,G,TEN,17,0,31,66.7,100.0,155,29.0,155,73.8,3,100.0,534,534,76.0,100.0,350,65.5,350
J.C. Tretter,7904,C,CLV,18,0,8,64.9,100.0,242,45.7,242,76.5,2,100.0,529,529,75.9,100.0,240,45.4,240
Rob Havenstein,9490,T,LA,18,1,26,55.9,100.0,176,33.9,176,83.9,2,100.0,519,519,93.4,100.0,282,54.3,282
Austin Blythe,10882,C,LA,18,0,26,53.4,100.0,176,33.9,176,74.2,1,100.0,519,519,78.1,100.0,282,54.3,282
Austin Corbett,46290,G,LA,18,0,26,65.1,100.0,176,33.9,176,76.4,1,100.0,519,519,78.1,100.0,282,54.3,282
Dennis Kelly,7146,T,TEN,17,0,31,64.1,100.0,150,29.3,150,65.1,1,100.0,512,512,66.4,100.0,340,66.4,340
Mark Glowinski,9567,G,IND,17,1,14,57.5,100.0,175,34.4,175,63.7,2,100.0,509,509,69.1,100.0,272,53.4,272
Ryan Ramczyk,11787,T,NO,18,0,20,55.8,100.0,201,39.5,201,79.5,1,100.0,509,509,90.5,100.0,240,47.2,240
Ben Jones,7099,C,TEN,17,1,31,67.6,100.0,148,29.1,148,79.3,3,100.0,508,508,85.5,100.0,339,66.7,339
Quenton Nelson,12954,G,IND,17,0,14,69.7,100.0,174,34.7,174,86.0,2,100.0,501,501,86.3,100.0,269,53.7,269
Joel Bitonio,8670,G,CLV,17,0,8,76.5,100.0,233,46.6,233,81.8,0,100.0,500,500,77.5,100.0,223,44.6,223
Tristan Wirfs,64818,T,TB,20,0,30,75.7,100.0,266,53.6,266,77.1,2,100.0,496,496,77.5,100.0,162,32.7,162
Ryan Tannehill,7014,QB,TEN,17,0,31,61.2,100.0,152,31.0,152,60.8,0,95.3,491,515,60.2,97.7,333,67.8,341
Baker Mayfield,46518,QB,CLV,18,0,8,60.0,99.2,237,48.4,239,60.0,0,93.5,490,524,60.0,98.7,235,48.0,238
Ryan Jensen,7985,C,TB,20,0,30,73.5,100.0,263,54.1,263,73.2,0,100.0,486,486,77.7,100.0,160,32.9,160
Elgton Jenkins,46298,G,GB,18,0,12,56.5,100.0,121,25.1,121,61.6,3,100.0,482,482,64.6,100.0,325,67.4,325
Ryan Kelly,10652,C,IND,16,0,14,60.8,100.0,170,35.4,170,66.1,1,100.0,480,480,69.8,100.0,256,53.3,256
Jedrick Wills Jr.,58467,T,CLV,17,0,8,53.0,100.0,216,45.0,216,52.8,2,100.0,480,480,56.9,100.0,224,46.7,224
Jack Conklin,10642,T,CLV,17,0,8,70.9,100.0,216,45.6,216,78.8,1,100.0,474,474,81.0,100.0,218,46.0,218
Garrett Bradbury,46013,C,MIN,16,0,18,66.6,100.0,100,21.3,100,69.4,1,100.0,469,469,74.6,100.0,319,68.0,319
Dakota Dozier,8772,G,MIN,16,0,18,56.0,100.0,100,21.3,100,52.3,1,100.0,469,469,55.2,100.0,319,68.0,319
Joe Thuney,10712,G,NE,16,0,19,75.7,100.0,272,58.0,272,70.2,1,100.0,469,469,63.8,100.0,117,24.9,117
Brian O'Neill,46854,T,MIN,16,0,18,70.8,100.0,100,21.5,100,83.7,2,100.0,465,465,85.3,100.0,317,68.2,317
Philip Rivers,1725,QB,IND,17,0,14,60.9,99.4,166,36.5,167,60.5,0,96.2,455,473,60.0,100.0,259,56.9,259
Kirk Cousins,7102,QB,MIN,16,0,18,60.1,99.0,99,21.9,100,60.0,0,96.6,453,469,60.0,99.4,317,70.0,319
Donovan Smith,9467,T,TB,19,0,30,75.4,100.0,243,53.6,243,72.5,5,100.0,453,453,55.8,100.0,152,33.6,152
Jared Goff,10635,QB,LA,17,0,26,60.2,100.0,161,35.8,161,60.4,0,93.4,450,482,60.5,99.2,259,57.6,261
Laken Tomlinson,9461,G,SF,16,0,28,70.2,100.0,135,30.2,135,80.9,0,100.0,447,447,86.6,100.0,264,59.1,264
Aaron Rodgers,2241,QB,GB,18,0,12,60.0,99.1,116,26.0,117,60.0,0,96.3,446,463,60.0,99.1,318,71.3,321
Forrest Lamp,11793,G,LAC,16,0,27,52.8,100.0,145,32.6,145,42.8,0,100.0,445,445,40.2,100.0,236,53.0,236
Dan Feeney,11826,C,LAC,16,0,27,53.0,100.0,145,32.6,145,47.2,0,100.0,445,445,43.7,100.0,236,53.0,236
Mike McGlinchey,46275,T,SF,16,0,28,71.5,100.0,135,30.4,135,91.3,3,100.0,444,444,92.6,100.0,264,59.5,264
Tyler Higbee,10744,TE,LA,17,0,26,64.9,100.0,153,34.6,153,62.7,2,99.8,442,443,61.9,99.6,239,54.1,240
Mike Onwenu,27357,T,NE,16,0,19,86.4,100.0,255,57.8,255,84.9,1,100.0,441,441,68.0,100.0,108,24.5,108
Daniel Brunskill,34807,C,SF,16,0,28,48.2,100.0,135,30.6,135,65.6,2,100.0,441,441,70.5,100.0,260,59.0,260
Braden Smith,46794,T,IND,15,0,14,57.5,100.0,156,35.7,156,78.2,1,100.0,437,437,89.2,100.0,228,52.2,228
Rodney Hudson,6207,C,LV,16,0,23,66.5,100.0,141,32.3,141,72.7,0,100.0,436,436,72.8,100.0,265,60.8,265
Lucas Patrick,11435,G,GB,18,0,12,61.7,100.0,113,25.9,113,66.1,1,100.0,436,436,64.8,100.0,293,67.2,293
Riley Reiff,7029,T,MIN,15,0,18,59.2,100.0,95,21.8,95,60.8,1,100.0,436,436,59.4,100.0,296,67.9,296
D.J. Humphries,9457,T,ARZ,16,0,1,74.1,100.0,169,38.9,169,90.8,1,100.0,434,434,93.9,100.0,204,47.0,204
Kelvin Beachum,7229,T,ARZ,16,0,1,52.1,100.0,168,38.8,168,59.0,0,100.0,433,433,69.3,100.0,204,47.1,204
Tom Brady,698,QB,TB,20,0,30,60.0,99.2,251,58.4,253,60.0,0,91.7,430,469,60.0,100.0,155,36.0,155
Gabe Jackson,8716,G,LV,16,0,23,53.2,100.0,137,32.0,137,58.5,1,100.0,428,428,58.3,100.0,261,61.0,261
Terron Armstead,7856,T,NO,16,1,20,71.3,100.0,169,39.8,169,77.6,2,100.0,425,425,79.4,100.0,202,47.5,202
Ali Marpet,9494,G,TB,17,0,30,71.6,100.0,224,52.8,224,80.7,1,100.0,424,424,85.7,100.0,140,33.0,140
Rob Gronkowski,5567,TE,TB,20,0,30,56.3,100.0,243,57.4,243,55.0,0,100.0,423,423,55.7,100.0,147,34.8,147
Rodger Saffold,5558,G,TEN,16,0,31,62.2,100.0,123,29.2,123,77.3,0,100.0,421,421,81.0,100.0,283,67.2,283
Robert Woods,7822,WR,LA,18,0,26,65.4,98.0,146,34.7,149,54.6,1,94.4,421,446,66.2,100.0,254,60.3,254
Lloyd Cushenberry III,41924,C,DEN,16,0,10,37.0,100.0,196,46.6,196,37.9,1,100.0,421,421,40.1,100.0,180,42.8,180
David Edwards,35941,G,LA,16,0,26,50.4,100.0,145,35.1,145,68.8,1,100.0,413,413,77.8,100.0,217,52.5,217
Billy Turner,8702,T,GB,16,0,12,61.2,100.0,102,24.7,102,64.4,0,100.0,413,413,61.5,100.0,282,68.3,282
Daryl Williams,9535,T,BUF,19,0,4,55.7,100.0,127,31.0,127,74.6,1,100.0,410,410,86.5,100.0,191,46.6,191
Connor Williams,46216,G,DAL,16,0,9,68.2,100.0,121,29.7,121,70.8,1,100.0,407,407,74.1,100.0,238,58.5,238
Chase Roullier,11954,C,WAS,17,0,32,67.6,100.0,162,39.8,162,71.7,1,100.0,407,407,68.6,100.0,204,50.1,204
Dion Dawkins,11818,T,BUF,19,0,4,84.2,100.0,124,30.8,124,75.1,1,100.0,403,403,71.2,100.0,192,47.6,192
Damiere Byrd,9964,WR,NE,16,1,19,68.9,100.0,236,58.6,236,48.0,1,99.5,403,405,57.5,100.0,111,27.5,111
Cesar Ruiz,59857,G,NO,16,0,20,58.5,100.0,153,38.0,153,57.0,0,100.0,403,403,56.6,100.0,195,48.4,195
Ted Karras,10855,C,MIA,16,0,17,53.5,100.0,153,38.2,153,62.4,1,100.0,401,401,69.2,100.0,194,48.4,194
Jesse Davis,9989,T,MIA,16,0,17,57.3,100.0,150,37.7,150,58.6,0,100.0,398,398,56.0,100.0,193,48.5,193
Chris Lindstrom,46692,G,ATL,16,0,2,68.7,100.0,151,37.9,151,76.6,0,100.0,398,398,84.2,100.0,207,52.0,207
Trent Williams,5529,T,SF,14,1,28,79.2,100.0,122,30.9,122,91.8,4,100.0,395,395,92.6,100.0,233,59.0,233
Sam Tevi,11945,T,LAC,14,0,27,45.4,100.0,132,33.5,132,41.9,1,100.0,394,394,45.7,100.0,207,52.5,207
Morgan Moses,8701,T,WAS,17,0,32,78.6,100.0,156,39.6,156,84.7,2,100.0,394,394,85.9,100.0,199,50.5,199
Garett Bolles,11775,T,DEN,15,0,10,81.1,100.0,180,45.8,180,87.1,1,100.0,393,393,85.6,100.0,172,43.8,172
Wyatt Teller,46131,G,CLV,13,0,8,83.9,100.0,176,45.0,176,93.6,2,100.0,391,391,94.6,100.0,183,46.8,183
Alejandro Villanueva,9091,T,PIT,17,0,25,59.0,100.0,182,46.8,182,61.0,0,100.0,389,389,67.8,100.0,132,33.9,132
Jake Matthews,8641,T,ATL,16,0,2,53.2,100.0,149,38.3,149,57.5,1,100.0,389,389,64.5,100.0,203,52.2,203
Charles Leno Jr.,8880,T,CHI,17,0,6,60.4,100.0,55,14.2,55,74.2,3,100.0,387,387,75.3,100.0,296,76.5,296
Jonnu Smith,11855,TE,TEN,16,0,31,50.4,99.1,110,28.4,111,62.1,1,99.5,387,389,69.2,100.0,253,65.4,253
Germain Ifedi,10665,G,CHI,17,0,6,66.9,100.0,55,14.2,55,62.2,2,100.0,387,387,62.3,100.0,296,76.5,296
Dalton Risner,47008,G,DEN,16,0,10,52.6,100.0,187,48.3,187,53.7,0,100.0,387,387,55.7,100.0,159,41.1,159
Denzelle Good,9688,G,LV,15,0,23,47.4,100.0,124,32.0,124,57.6,1,100.0,387,387,63.4,100.0,237,61.2,237
Adam Thielen,8288,WR,MIN,15,0,18,55.9,100.0,76,19.6,76,64.5,0,99.2,387,390,69.2,100.0,272,70.3,272
Derek Carr,8671,QB,LV,16,0,23,60.0,98.5,129,33.6,131,60.0,0,95.8,384,401,60.0,99.2,241,62.8,243
Alex Cappa,66578,G,TB,17,1,30,58.8,100.0,206,53.8,206,62.7,1,100.0,383,383,63.6,100.0,129,33.7,129
Shaq Mason,9564,G,NE,13,0,19,87.3,100.0,225,58.9,225,88.1,0,100.0,382,382,75.9,100.0,94,24.6,94
Eric Fisher,7783,T,KC,17,0,16,59.5,100.0,94,24.7,94,71.6,0,100.0,381,381,76.6,100.0,246,64.6,246
Nick Gates,29476,C,NYG,16,0,21,76.0,100.0,218,57.2,218,61.0,2,100.0,381,381,49.1,100.0,114,29.9,114
Andrew Wylie,12333,G,KC,17,0,16,51.1,100.0,97,25.5,97,51.4,1,100.0,380,380,51.8,100.0,239,62.9,239
DeAndre Hopkins,7808,WR,ARZ,16,0,1,59.7,100.0,146,38.6,146,55.5,0,99.7,378,379,64.3,100.0,186,49.2,186
Duane Brown,4340,T,SEA,17,0,29,73.4,100.0,86,22.8,86,81.4,1,100.0,377,377,80.4,100.0,252,66.8,252
Matt Ryan,4317,QB,ATL,16,0,2,60.0,99.3,148,39.4,149,60.3,0,96.7,376,389,60.5,99.5,202,53.7,203
Matt Paradis,8841,C,CAR,16,0,5,53.3,100.0,171,45.6,171,59.6,0,100.0,375,375,71.7,100.0,166,44.3,166
Taylor Moton,11819,T,CAR,16,0,5,63.4,100.0,171,45.6,171,76.3,0,100.0,375,375,84.6,100.0,166,44.3,166
Justin Herbert,28237,QB,LAC,15,0,27,60.3,97.7,126,33.7,129,60.3,0,91.9,374,407,60.0,94.5,206,55.1,218
Connor McGovern,10778,C,NYJ,16,0,22,50.5,100.0,103,27.6,103,70.5,0,100.0,373,373,78.4,100.0,251,67.3,251
Kevin Zeitler,7032,G,NYG,16,0,21,61.3,100.0,215,57.6,215,63.0,1,100.0,373,373,71.7,100.0,111,29.8,111
Kolton Miller,47013,T,LV,14,0,23,53.3,100.0,120,32.3,120,55.4,2,100.0,372,372,62.3,100.0,224,60.2,224
Marquise Brown,61568,WR,BLT,18,0,3,62.8,100.0,263,70.9,263,59.1,0,100.0,371,371,65.0,100.0,86,23.2,86
Jason Kelce,6343,C,PHI,16,0,24,80.1,100.0,113,30.5,113,79.0,3,100.0,370,370,72.0,100.0,210,56.8,210
Chukwuma Okorafor,46302,T,PIT,17,0,25,50.7,100.0,166,45.2,166,50.1,1,100.0,367,367,44.4,100.0,129,35.1,129
Justin Pugh,7800,G,ARZ,15,0,1,61.1,100.0,140,38.4,140,62.7,4,100.0,365,365,63.3,100.0,174,47.7,174
Darren Waller,9637,TE,LV,16,0,23,44.4,100.0,110,30.1,110,49.7,0,100.0,365,365,55.4,100.0,231,63.3,231
Andrus Peat,9446,G,NO,15,0,20,66.3,100.0,145,39.7,145,61.9,1,100.0,365,365,54.1,100.0,165,45.2,165
Wes Schweitzer,10829,G,WAS,17,0,32,51.9,100.0,143,39.4,143,64.3,0,100.0,363,363,69.8,100.0,184,50.7,184
Mitch Morse,9482,C,BUF,17,0,4,56.4,100.0,110,30.3,110,59.6,3,100.0,363,363,56.6,100.0,169,46.6,169
Lamar Jackson,46416,QB,BLT,17,0,3,60.3,72.9,264,72.7,362,60.3,0,72.9,363,498,60.0,88.8,87,24.0,98
Andrew Thomas,59701,T,NYG,16,0,21,61.8,100.0,208,57.5,208,62.4,1,100.0,362,362,63.3,100.0,106,29.3,106
Zach Pascal,12303,WR,IND,17,1,14,62.0,100.0,122,34.3,122,69.7,2,100.0,356,356,61.8,100.0,203,57.0,203
Damien Lewis,81532,G,SEA,17,1,29,65.5,100.0,83,23.3,83,83.5,3,100.0,356,356,84.6,100.0,236,66.3,236
Taylor Decker,10650,T,DET,16,0,11,67.0,100.0,151,42.4,151,72.9,0,100.0,356,356,72.9,100.0,176,49.4,176
Patrick Mahomes,11765,QB,KC,18,0,16,60.3,96.9,95,26.8,98,60.1,0,92.7,355,383,60.0,97.5,238,67.0,244
David Andrews,9948,C,NE,12,0,19,65.8,100.0,215,60.7,215,69.9,0,100.0,354,354,73.7,100.0,89,25.1,89
Terence Steele,39461,T,DAL,15,0,9,48.9,100.0,106,29.9,106,52.6,1,100.0,354,354,50.7,100.0,211,59.6,211
Austin Hooper,10715,TE,CLV,15,0,8,56.8,100.0,150,42.5,150,58.9,2,100.0,353,353,57.6,100.0,169,47.9,169
Logan Thomas,8755,TE,WAS,17,0,32,45.2,98.6,139,39.5,141,59.6,1,98.9,352,356,75.5,99.5,185,52.6,186
Corey Linsley,8796,C,GB,15,0,12,65.5,100.0,80,22.9,80,83.4,0,100.0,350,350,81.8,100.0,248,70.9,248
Mason Cole,45547,C,ARZ,14,0,1,61.1,100.0,136,38.9,136,62.9,0,100.0,350,350,63.6,100.0,166,47.4,166
Michael Gallup,26075,WR,DAL,16,0,9,71.4,100.0,103,29.5,103,42.2,0,100.0,349,349,59.0,100.0,213,61.0,213
Dalton Schultz,47304,TE,DAL,16,0,9,61.0,100.0,101,29.0,101,65.4,2,100.0,348,348,65.9,100.0,208,59.8,208
A.J. Brown,48327,WR,TEN,15,0,31,72.2,100.0,102,29.3,102,73.7,1,100.0,348,348,68.9,100.0,239,68.7,239
Mike Evans,8642,WR,TB,20,0,30,72.4,100.0,192,55.2,192,61.3,0,100.0,348,348,60.0,100.0,129,37.1,129
Ethan Pocic,11813,C,SEA,15,0,29,52.6,100.0,77,22.2,77,59.4,0,100.0,347,347,62.0,100.0,232,66.9,232
Jonah Jackson,37070,G,DET,16,1,11,63.3,100.0,145,42.0,145,61.5,1,100.0,345,345,61.0,100.0,171,49.6,171
Kyler Murray,38334,QB,ARZ,16,0,1,60.3,91.1,153,44.5,168,60.6,0,80.4,344,428,60.4,82.7,167,48.5,202
Russell Wilson,7077,QB,SEA,17,0,29,60.0,96.5,83,24.1,86,60.0,0,92.0,344,374,60.0,97.6,244,70.9,250
Stefon Diggs,9579,WR,BUF,19,0,4,55.6,100.0,114,33.3,114,56.4,1,99.7,342,343,58.7,100.0,175,51.2,175
Cody Whitehair,10690,C,CHI,15,0,6,65.4,100.0,44,12.9,44,83.8,0,100.0,342,342,82.5,100.0,267,78.1,267
Patrick Mekari,46219,C,BLT,15,0,3,63.4,100.0,244,71.6,244,63.9,1,100.0,341,341,70.5,100.0,67,19.6,67
Drew Sample,47259,TE,CIN,16,0,7,57.2,100.0,87,25.5,87,72.1,0,100.0,341,341,74.5,100.0,216,63.3,216
Cam Fleming,8775,T,NYG,16,0,21,65.3,100.0,193,56.8,193,62.0,0,100.0,340,340,61.2,100.0,101,29.7,101
Ben Powers,41482,G,BLT,16,0,3,54.5,100.0,264,77.9,264,54.3,3,100.0,339,339,56.9,100.0,48,14.2,48
Alex Mack,4944,C,ATL,14,0,2,57.7,100.0,128,37.8,128,70.2,1,100.0,339,339,81.4,100.0,180,53.1,180
Trey Hopkins,9276,C,CIN,15,0,7,57.6,100.0,90,26.6,90,62.1,0,100.0,338,338,65.0,100.0,205,60.7,205
Terry McLaurin,48229,WR,WAS,16,0,32,62.5,100.0,112,33.2,112,62.7,0,99.4,337,339,61.1,100.0,190,56.4,190
Michael Pittman Jr.,29049,WR,IND,14,0,14,73.9,100.0,107,31.8,107,75.4,3,98.8,336,340,68.0,100.0,202,60.1,202
Brandon Scherff,9438,G,WAS,14,0,32,63.6,100.0,131,39.0,131,82.6,0,100.0,336,336,85.6,100.0,172,51.2,172
D.K. Metcalf,47864,WR,SEA,17,0,29,48.8,100.0,82,24.6,82,62.5,1,100.0,334,334,74.8,100.0,234,70.1,234
Corey Davis,11760,WR,TEN,15,0,31,62.2,100.0,97,29.1,97,66.9,0,100.0,333,333,62.7,100.0,227,68.2,227
Austin Reiter,9655,C,KC,17,0,16,54.3,100.0,91,27.3,91,60.9,0,100.0,333,333,66.2,100.0,201,60.4,201
Patrick Ricard,48862,FB,BLT,17,1,3,76.0,100.0,256,77.1,256,73.7,2,99.7,332,333,67.7,100.0,47,14.2,47
Anthony Castonzo,6174,T,IND,12,0,14,56.5,100.0,121,36.4,121,58.9,1,100.0,332,332,61.3,100.0,179,53.9,179
Cooper Kupp,11824,WR,LA,16,0,26,87.6,100.0,109,32.8,109,88.3,0,98.8,332,336,73.0,100.0,194,58.4,194
Ben Roethlisberger,1732,QB,PIT,16,0,25,60.0,99.4,169,50.9,170,60.0,0,93.8,332,354,60.0,99.2,118,35.5,119
Drew Brees,802,QB,NO,14,0,20,62.7,100.0,119,36.0,119,62.0,0,94.0,331,352,61.1,99.4,180,54.4,181
Ryan Izzo,47327,TE,NE,12,0,19,61.0,100.0,199,60.3,199,56.2,0,100.0,330,330,50.0,100.0,72,21.8,72
Josh Reynolds,11872,WR,LA,18,0,26,66.9,100.0,114,34.5,114,51.5,1,99.7,330,331,48.6,100.0,188,57.0,188
John Miller,9514,G,CAR,14,0,5,52.3,100.0,147,44.7,147,59.8,3,100.0,329,329,70.6,100.0,149,45.3,149
Matthew Stafford,4924,QB,DET,16,0,11,60.3,100.0,142,43.2,142,60.3,0,96.5,329,341,60.2,98.3,170,51.7,173
Matt Skura,11102,C,BLT,16,0,3,61.3,100.0,233,71.0,233,55.1,0,99.7,328,329,60.2,100.0,63,19.2,63
Davante Adams,8688,WR,GB,16,0,12,65.8,100.0,86,26.4,86,67.1,0,100.0,326,326,62.8,100.0,231,70.9,231
Chris Reed,9830,G,CAR,14,0,5,67.9,100.0,147,45.2,147,67.2,0,100.0,325,325,70.4,100.0,146,44.9,146
Hunter Henry,10669,TE,LAC,14,0,27,65.7,100.0,109,33.5,109,68.8,1,100.0,325,325,68.7,100.0,175,53.8,175
Kaleb McGary,46912,T,ATL,14,0,2,76.6,100.0,124,38.3,124,65.9,0,100.0,324,324,60.6,100.0,167,51.5,167
George Fant,11282,T,NYJ,14,0,22,44.4,100.0,82,25.5,82,56.9,0,100.0,322,322,63.7,100.0,222,68.9,222
Justin Jefferson,61398,WR,MIN,16,0,18,65.7,100.0,54,16.8,54,63.1,0,99.7,321,322,59.0,100.0,232,72.3,232
Miles Boykin,48209,WR,BLT,18,0,3,81.2,100.0,228,71.3,228,77.9,2,100.0,320,320,57.7,100.0,70,21.9,70
Frank Ragnow,39137,C,DET,14,0,11,73.2,100.0,133,41.6,133,80.9,1,100.0,320,320,87.1,100.0,163,50.9,163
Bobby Hart,9659,T,CIN,14,0,7,52.9,100.0,84,26.3,84,68.5,1,100.0,320,320,67.9,100.0,191,59.7,191
Jack Doyle,8520,TE,IND,15,0,14,65.4,100.0,113,35.3,113,72.1,3,100.0,320,320,68.6,100.0,164,51.3,164
Jawaan Taylor,41665,T,JAX,16,0,15,56.7,100.0,111,34.8,111,61.4,0,100.0,319,319,66.8,100.0,181,56.7,181
Keenan Allen,7857,WR,LAC,14,0,27,67.7,100.0,105,32.9,105,67.8,0,100.0,319,319,61.6,100.0,181,56.7,181
Ereck Flowers,9442,G,MIA,14,0,17,46.7,100.0,122,38.4,122,58.1,3,100.0,318,318,66.5,100.0,149,46.9,149
Matt Feiler,9289,G,PIT,14,0,25,62.8,100.0,148,46.8,148,61.7,1,100.0,316,316,62.4,100.0,109,34.5,109
Jakobi Meyers,47468,WR,NE,14,0,19,50.1,100.0,195,61.9,195,45.4,2,99.4,315,317,67.6,100.0,75,23.8,75
Teddy Bridgewater,8667,QB,CAR,15,0,5,60.3,99.3,149,47.3,150,60.2,0,94.9,315,332,60.0,97.3,144,45.7,148
Andrew Whitworth,3000,T,LA,11,0,26,73.4,100.0,98,31.2,98,84.0,3,100.0,314,314,85.4,100.0,180,57.3,180
Chris Godwin,11839,WR,TB,16,0,30,68.2,99.4,180,57.5,181,62.1,0,99.7,313,314,64.6,100.0,109,34.8,109
Josh Allen,46601,QB,BUF,19,0,4,60.5,88.8,111,35.5,125,60.3,1,77.9,313,402,60.0,91.6,174,55.6,190
Maurkice Pouncey,5543,C,PIT,14,0,25,56.5,100.0,146,46.6,146,48.1,0,100.0,313,313,42.6,100.0,108,34.5,108
Gerald Everett,11799,TE,LA,18,0,26,55.3,100.0,105,33.5,105,62.8,1,99.7,313,314,60.9,100.0,163,52.1,163
Marquez Valdes-Scantling,47809,WR,GB,18,0,12,52.3,100.0,68,21.8,68,46.7,2,98.7,312,316,66.3,100.0,236,75.6,236
Graham Glasgow,10729,G,DEN,13,0,10,62.4,100.0,139,44.6,139,68.8,2,100.0,312,312,69.9,100.0,141,45.2,141
David Bakhtiari,7891,T,GB,12,0,12,76.2,100.0,78,25.0,78,86.9,1,100.0,312,312,85.5,100.0,213,68.3,213
Cam Robinson,11789,T,JAX,16,0,15,57.3,100.0,109,35.0,109,53.8,0,100.0,311,311,52.8,100.0,176,56.6,176
Cam Newton,6153,QB,NE,15,0,19,60.0,77.3,194,62.6,251,60.3,0,72.6,310,427,60.5,85.1,86,27.7,101
Rick Wagner,7950,T,GB,15,0,12,66.5,100.0,80,25.9,80,71.4,1,100.0,309,309,71.3,100.0,204,66.0,204
Gabe Davis,55410,WR,BUF,19,1,4,47.6,98.9,92,29.9,93,58.2,1,99.7,308,309,56.9,100.0,145,47.1,145
Jarvis Landry,8698,WR,CLV,17,1,8,63.7,99.2,132,43.0,133,74.5,1,99.0,307,310,69.8,100.0,155,50.5,155
Austin Jackson,60816,T,MIA,13,1,17,61.0,100.0,104,34.1,104,49.7,1,100.0,305,305,47.0,100.0,153,50.2,153
Isaiah Wynn,46048,T,NE,10,1,19,90.2,100.0,183,60.2,183,81.8,1,100.0,304,304,73.5,100.0,67,22.0,67
Harrison Bryant,26394,TE,CLV,17,0,8,59.1,100.0,142,46.7,142,61.2,0,100.0,304,304,62.4,100.0,129,42.4,129
Tyreek Hill,10799,WR,KC,18,0,16,59.0,96.5,83,27.4,86,63.6,0,95.0,303,319,63.1,100.0,213,70.3,213
Drew Lock,39517,QB,DEN,13,0,10,60.0,99.3,152,50.2,153,60.0,0,93.2,303,325,60.0,96.4,134,44.2,139
Travis Kelce,7844,TE,KC,18,0,16,57.5,100.0,78,25.8,78,77.2,2,100.0,302,302,77.7,100.0,203,67.2,203
Tyler Lockett,9502,WR,SEA,17,0,29,67.8,100.0,71,23.5,71,56.7,1,100.0,302,302,60.2,100.0,218,72.2,218
Jalen Guyton,34164,WR,LAC,16,0,27,90.6,100.0,95,31.6,95,68.2,0,99.3,301,303,58.8,100.0,168,55.8,168
Amari Cooper,9437,WR,DAL,16,1,9,51.1,100.0,85,28.3,85,47.6,1,98.0,300,306,55.3,100.0,188,62.7,188
D.J. Fluker,7792,T,BLT,15,0,3,64.5,100.0,222,74.0,222,67.2,4,100.0,300,300,70.4,100.0,54,18.0,54
Solomon Kindley,41471,G,MIA,13,0,17,44.2,100.0,126,42.1,126,50.4,2,100.0,299,299,58.9,100.0,141,47.2,141
Nate Herbig,28844,G,PHI,14,0,24,53.8,100.0,85,28.5,85,69.4,0,100.0,298,298,79.5,100.0,172,57.7,172
James Carpenter,6177,G,ATL,13,0,2,52.8,100.0,112,37.7,112,51.7,0,100.0,297,297,49.5,100.0,155,52.2,155
Allen Robinson II,8696,WR,CHI,17,0,6,55.0,100.0,42,14.1,42,54.4,0,99.7,297,298,63.1,100.0,237,79.8,237
Tim Patrick,12087,WR,DEN,15,0,10,63.3,100.0,145,49.3,145,59.8,1,100.0,294,294,64.1,100.0,118,40.1,118
Nick Allegretti,39268,G,KC,14,0,16,39.5,100.0,77,26.3,77,70.2,2,100.0,293,293,81.4,100.0,179,61.1,179
Darius Slayton,25578,WR,NYG,16,1,21,67.9,100.0,177,60.6,177,58.5,1,99.3,292,294,65.9,100.0,95,32.5,95
Nick Martin,10684,C,HST,16,0,13,52.5,100.0,81,27.8,81,47.7,1,100.0,291,291,51.0,100.0,196,67.4,196
Luke Stocker,6256,TE,ATL,16,0,2,55.3,100.0,129,45.1,129,58.1,0,100.0,286,286,62.6,100.0,131,45.8,131
Mike Remmers,7431,T,KC,15,1,16,75.8,100.0,72,25.3,72,69.1,1,100.0,285,285,62.1,100.0,180,63.2,180
Mo Alie-Cox,12078,TE,IND,16,0,14,66.5,100.0,102,35.8,102,69.8,0,100.0,285,285,68.7,100.0,145,50.9,145
A.J. Cann,9500,G,JAX,15,0,15,64.9,100.0,102,35.8,102,62.0,1,100.0,285,285,63.8,100.0,161,56.5,161
Cole Kmet,60995,TE,CHI,17,0,6,54.9,100.0,41,14.4,41,57.1,0,99.7,285,286,56.0,100.0,213,74.7,213
Zach Fulton,8828,G,HST,16,0,13,56.4,100.0,77,27.1,77,60.0,1,100.0,284,284,63.8,100.0,193,68.0,193
Mike Williams,11762,WR,LAC,15,0,27,64.7,100.0,88,31.0,88,65.9,0,99.6,284,285,61.8,100.0,165,58.1,165
Quinton Spain,10110,G,CIN,12,0,7,55.6,100.0,69,24.4,69,62.4,2,100.0,283,283,66.7,100.0,174,61.5,174
