player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Tom Compton,7181,G,MIN,14,0,18,63.5,100.0,85,30.7,85,65.3,3,100.0,277,277,67.4,100.0,156,56.3,156
David Moore,11981,WR,SEA,17,0,29,60.5,100.0,68,24.6,68,65.9,0,99.6,276,277,69.4,100.0,197,71.4,197
Nick Vannett,10728,TE,SEA,16,0,29,49.6,100.0,80,29.2,80,61.1,1,100.0,274,274,70.1,100.0,161,58.8,161
Kyle Rudolph,6195,TE,MIN,16,0,18,51.5,100.0,84,30.7,84,53.5,1,100.0,274,274,54.7,100.0,154,56.2,154
Caleb Benenoch,10782,G,TB,16,0,30,43.5,100.0,103,37.9,103,44.9,2,100.0,272,272,47.7,100.0,140,51.5,140
Ryan Schraeder,8496,T,ATL,15,0,2,59.2,100.0,70,25.7,70,72.4,3,100.0,272,272,77.2,100.0,175,64.3,175
Brian O'Neill,46854,T,MIN,14,0,18,61.1,100.0,83,30.9,83,58.3,1,100.0,269,269,60.3,100.0,149,55.4,149
Demaryius Thomas,5547,WR,HST,15,0,13,62.6,100.0,87,32.3,87,68.7,1,100.0,269,269,73.9,100.0,164,61.0,164
Chris Conley,9509,WR,KC,18,0,16,73.5,100.0,78,29.0,78,85.6,0,100.0,269,269,81.9,100.0,162,60.2,162
Andrew Wylie,12333,G,KC,14,0,16,45.8,100.0,66,24.7,66,65.0,1,100.0,267,267,64.8,100.0,169,63.3,169
Jared Veldheer,5594,T,DEN,12,0,10,65.0,100.0,116,43.4,116,65.1,0,100.0,267,267,64.4,100.0,125,46.8,125
Cordy Glenn,7045,T,CIN,13,0,7,52.4,100.0,81,30.6,81,47.5,1,100.0,265,265,45.5,100.0,164,61.9,164
Blake Bortles,8638,QB,JAX,13,0,15,60.2,100.0,78,29.4,78,60.1,0,93.6,265,283,60.0,95.6,175,66.0,183
Levine Toilolo,7915,TE,DET,16,0,11,48.4,100.0,133,50.8,133,54.2,0,100.0,262,262,57.5,100.0,111,42.4,111
Zach Pascal,12303,WR,IND,18,0,14,87.7,100.0,145,55.3,145,79.6,1,98.5,262,266,68.5,100.0,86,32.8,86
T.Y. Hilton,7092,WR,IND,16,0,14,62.8,100.0,150,57.7,150,57.9,0,100.0,260,260,65.5,100.0,91,35.0,91
DJ Moore,48267,WR,CAR,16,0,5,63.0,99.2,118,45.4,119,56.1,1,95.9,260,271,61.7,97.3,108,41.5,111
Mike Evans,8642,WR,TB,16,0,30,72.6,100.0,93,35.9,93,65.6,0,100.0,259,259,68.1,100.0,139,53.7,139
Davante Adams,8688,WR,GB,15,0,12,63.9,100.0,73,28.3,73,56.8,1,100.0,258,258,60.4,100.0,167,64.7,167
Dwayne Allen,7066,TE,NE,16,0,19,61.0,100.0,125,48.6,125,61.8,0,100.0,257,257,59.1,100.0,86,33.5,86
Andrew Norwell,9126,G,JAX,11,0,15,46.7,100.0,70,27.6,70,62.6,0,100.0,254,254,68.9,100.0,166,65.4,166
James Carpenter,6177,G,NYJ,10,0,22,56.8,100.0,89,35.2,89,54.2,0,100.0,253,253,52.4,100.0,139,54.9,139
Riley Reiff,7029,T,MIN,13,0,18,48.1,100.0,79,31.3,79,69.4,2,100.0,252,252,80.7,100.0,143,56.7,143
Chris Moore,10741,WR,BLT,17,0,3,61.2,100.0,145,58.0,145,64.5,1,97.7,250,256,60.3,100.0,69,27.6,69
John Brown,8726,WR,BLT,17,0,3,56.1,100.0,145,58.0,145,52.9,0,98.8,250,253,62.0,100.0,88,35.2,88
Cam Newton,6153,QB,CAR,14,0,5,60.0,84.3,118,47.2,140,60.0,0,76.7,250,326,60.0,81.1,107,42.8,132
George Fant,11282,T,SEA,15,1,29,75.0,100.0,72,28.8,72,75.2,3,100.0,250,250,74.5,100.0,152,60.8,152
Lane Taylor,8365,G,GB,15,0,12,63.3,100.0,73,29.3,73,60.7,1,100.0,249,249,62.0,100.0,158,63.5,158
Darren Fells,8549,TE,CLV,16,0,8,48.8,100.0,114,45.8,114,55.9,1,100.0,249,249,67.0,100.0,112,45.0,112
Dallas Goedert,47272,TE,PHI,18,0,24,62.4,100.0,75,30.1,75,75.8,1,100.0,249,249,76.4,100.0,151,60.6,151
Donte Moncrief,8725,WR,JAX,16,0,15,64.2,100.0,59,23.8,59,52.7,1,100.0,248,248,68.6,100.0,174,70.2,174
Tre'Quan Smith,48228,WR,NO,17,0,20,65.3,100.0,104,41.9,104,64.9,1,99.6,248,249,64.2,100.0,127,51.2,127
Russell Bodine,8746,C,BUF,10,0,4,60.0,100.0,90,36.3,90,57.0,1,100.0,248,248,59.7,100.0,120,48.4,120
Chris Herndon,47164,TE,NYJ,16,0,22,53.8,100.0,84,33.9,84,54.8,0,100.0,248,248,61.6,100.0,136,54.8,136
Josh Allen,46601,QB,BUF,12,0,4,60.0,99.0,97,39.3,98,60.0,0,85.5,247,289,60.0,90.3,131,53.0,145
Travis Swanson,8711,C,MIA,12,0,17,68.7,100.0,83,34.0,83,69.3,0,100.0,244,244,66.3,100.0,149,61.1,149
Courtland Sutton,48164,WR,DEN,16,0,10,82.4,100.0,100,41.0,100,82.8,3,99.6,244,245,68.9,100.0,120,49.2,120
Isaac Seumalo,10713,G,PHI,15,0,24,66.5,100.0,78,32.2,78,67.8,0,100.0,242,242,64.6,100.0,140,57.9,140
Stefen Wisniewski,6200,G,PHI,14,0,24,46.0,100.0,78,32.4,78,54.0,1,100.0,241,241,56.7,100.0,139,57.7,139
Lamar Jackson,46416,QB,BLT,17,0,3,60.7,61.3,146,60.6,238,60.6,0,63.9,241,377,60.0,88.9,88,36.5,99
Maxx Williams,9488,TE,BLT,14,0,3,72.6,100.0,146,60.6,146,70.7,2,98.8,241,244,64.5,100.0,53,22.0,53
Stefon Diggs,9579,WR,MIN,15,0,18,70.7,98.5,65,27.2,66,60.3,1,96.8,239,247,59.9,100.0,156,65.3,156
Tajae Sharpe,10774,WR,TEN,16,0,31,62.0,100.0,52,21.8,52,64.8,0,99.6,239,240,60.4,100.0,175,73.2,175
Danny Amendola,4717,WR,MIA,15,0,17,62.7,100.0,74,31.1,74,55.9,0,99.6,238,239,69.0,100.0,153,64.3,153
Mike Williams,11762,WR,LAC,18,0,27,56.8,100.0,135,57.0,135,56.6,0,97.1,237,244,60.1,100.0,71,30.0,71
Alex Smith,2218,QB,WAS,10,0,32,60.0,99.2,124,52.5,125,60.0,0,92.5,236,255,60.0,94.2,97,41.1,103
Ereck Flowers,9442,T,JAX,10,1,15,61.8,100.0,69,29.4,69,63.9,2,100.0,235,235,66.0,100.0,148,63.0,148
Jamon Brown,9505,G,NYG,10,1,21,60.8,100.0,68,28.9,68,57.0,2,100.0,235,235,54.3,100.0,143,60.9,143
Chris Godwin,11839,WR,TB,16,0,30,55.3,100.0,91,38.7,91,65.0,1,100.0,235,235,59.9,100.0,124,52.8,124
Carson Wentz,10636,QB,PHI,11,0,24,60.0,98.9,88,37.6,89,60.0,0,92.9,234,252,60.0,97.2,138,59.0,142
Tyler Boyd,10689,WR,CIN,14,0,7,66.1,100.0,62,26.6,62,58.9,0,99.1,233,235,70.1,100.0,151,64.8,151
Tyler Shatley,9257,C,JAX,11,0,15,56.2,100.0,74,31.8,74,56.1,2,100.0,233,233,59.2,100.0,141,60.5,141
Rhett Ellison,7128,TE,NYG,14,0,21,63.9,100.0,75,32.3,75,71.1,1,100.0,232,232,78.7,100.0,142,61.2,142
Josh Gordon,7618,WR,NE,11,1,19,71.0,100.0,139,60.2,139,53.5,1,100.0,231,231,72.7,100.0,65,28.1,65
JuJu Smith-Schuster,11817,WR,PIT,16,0,25,79.3,100.0,140,60.9,140,60.8,1,99.6,230,231,52.0,100.0,65,28.3,65
Austin Hooper,10715,TE,ATL,16,0,2,58.7,100.0,58,25.2,58,64.2,0,100.0,230,230,68.3,100.0,149,64.8,149
Antonio Callaway,48101,WR,CLV,16,0,8,63.2,100.0,95,41.3,95,65.8,1,99.1,230,232,57.4,100.0,116,50.4,116
Jordan Thomas,42062,TE,HST,17,0,13,47.6,100.0,69,30.1,69,35.5,0,100.0,229,229,41.5,100.0,144,62.9,144
Robbie Chosen,11254,WR,NYJ,14,0,22,62.8,100.0,92,40.4,92,48.0,1,99.1,228,230,60.2,100.0,119,52.2,119
Patrick Omameh,8277,G,JAX,11,0,15,68.6,100.0,68,30.0,68,57.1,1,100.0,227,227,53.1,100.0,137,60.4,137
Bryan Witzmann,8995,G,CHI,10,0,6,55.0,100.0,60,26.4,60,54.0,0,100.0,227,227,57.1,100.0,138,60.8,138
Jared Cook,5012,TE,OAK,16,0,23,60.5,100.0,49,21.6,49,46.2,2,100.0,227,227,48.1,100.0,155,68.3,155
Chris Manhertz,10211,TE,CAR,16,0,5,59.2,100.0,95,42.0,95,62.2,2,100.0,226,226,68.3,100.0,85,37.6,85
Mohamed Sanu,7084,WR,ATL,16,0,2,83.2,96.2,51,22.9,53,73.4,0,96.5,223,231,63.7,96.1,149,66.8,155
Bryan Bulaga,5548,T,GB,14,0,12,48.2,100.0,67,30.2,67,59.3,2,100.0,222,222,61.6,100.0,140,63.1,140
Jermaine Kearse,7428,WR,NYJ,14,1,22,69.5,100.0,91,41.0,91,68.4,1,100.0,222,222,65.2,100.0,110,49.5,110
Odell Beckham Jr.,8647,WR,NYG,12,0,21,63.8,100.0,64,28.8,64,71.1,1,97.8,222,227,74.3,100.0,145,65.3,145
Spencer Pulley,10998,C,NYG,11,0,21,58.4,100.0,67,30.3,67,52.6,0,100.0,221,221,48.6,100.0,136,61.5,136
Jesse James,9593,TE,PIT,16,0,25,65.3,100.0,120,54.5,120,64.0,2,100.0,220,220,57.4,100.0,67,30.5,67
Dede Westbrook,11865,WR,JAX,16,0,15,60.2,100.0,52,23.6,52,50.6,1,96.9,220,227,58.4,100.0,160,72.7,160
Jeff Heuerman,9525,TE,DEN,11,0,10,59.2,100.0,98,45.0,98,65.2,0,100.0,218,218,66.8,100.0,106,48.6,106
Matt Feiler,9289,T,PIT,10,0,25,75.5,100.0,119,54.6,119,65.7,0,100.0,218,218,61.7,100.0,70,32.1,70
Jermaine Gresham,5546,TE,ARZ,13,0,1,46.9,100.0,101,46.5,101,51.3,4,100.0,217,217,63.7,100.0,107,49.3,107
Geoff Swaim,9679,TE,DAL,9,0,9,56.0,100.0,95,44.0,95,57.9,0,100.0,216,216,62.5,100.0,94,43.5,94
James O'Shaughnessy,9606,TE,JAX,14,0,15,65.4,100.0,66,30.7,66,78.0,1,100.0,215,215,73.2,100.0,130,60.5,130
Cole Beasley,7330,WR,DAL,18,1,9,61.4,100.0,85,39.5,85,67.2,1,100.0,215,215,60.6,100.0,111,51.6,111
Kyle Long,7801,G,CHI,9,0,6,52.6,100.0,69,32.4,69,55.9,1,100.0,213,213,59.5,100.0,122,57.3,122
Charles Clay,6326,TE,BUF,13,0,4,56.8,100.0,98,46.0,98,57.4,1,100.0,213,213,53.1,100.0,92,43.2,92
Matt Paradis,8841,C,DEN,9,0,10,70.7,100.0,87,40.8,87,80.7,1,100.0,213,213,69.2,100.0,102,47.9,102
Desmond Harrison,15466,T,CLV,8,1,8,40.4,100.0,91,42.9,91,47.7,3,100.0,212,212,65.2,100.0,102,48.1,102
Julio Jones,6158,WR,ATL,16,0,2,73.1,100.0,48,22.7,48,63.1,1,99.1,211,213,60.9,100.0,143,67.8,143
Emmanuel Sanders,5606,WR,DEN,12,0,10,79.2,100.0,92,43.6,92,72.8,0,98.1,211,215,75.3,100.0,102,48.3,102
Xavier Su'a-Filo,8668,G,DAL,8,0,9,46.3,100.0,83,39.7,83,42.3,1,100.0,209,209,52.5,100.0,106,50.7,106
Ryan Tannehill,7014,QB,MIA,11,0,17,61.5,98.3,59,28.2,60,61.8,0,89.7,209,233,61.2,92.7,140,67.0,151
Kendrick Bourne,12270,WR,SF,16,0,28,59.1,100.0,50,24.2,50,74.5,1,100.0,207,207,83.8,100.0,142,68.6,142
Billy Price,46795,C,CIN,10,0,7,60.9,100.0,62,30.0,62,57.3,1,100.0,207,207,58.7,100.0,126,60.9,126
Dalton Schultz,47304,TE,DAL,12,0,9,55.0,100.0,108,52.2,108,59.9,1,100.0,207,207,76.0,100.0,80,38.6,80
Jaron Brown,8128,WR,SEA,17,0,29,80.5,100.0,75,36.4,75,73.5,0,100.0,206,206,72.2,100.0,114,55.3,114
Benjamin Watson,1753,TE,NO,17,0,20,62.8,100.0,77,37.4,77,56.9,0,100.0,206,206,53.1,100.0,87,42.2,87
Vladimir Ducasse,5586,G,BUF,9,0,4,38.6,100.0,84,40.8,84,41.0,1,100.0,206,206,55.3,100.0,94,45.6,94
Brandon Scherff,9438,G,WAS,8,0,32,65.3,100.0,100,48.8,100,64.4,1,100.0,205,205,66.6,100.0,82,40.0,82
Jameis Winston,9434,QB,TB,11,0,30,60.0,100.0,87,42.6,87,60.0,1,93.6,204,218,60.0,97.2,104,51.0,107
Wyatt Teller,46131,G,BUF,8,0,4,48.4,100.0,54,26.6,54,54.1,1,100.0,203,203,57.3,100.0,108,53.2,108
Jeremy Sprinkle,11909,TE,WAS,16,0,32,52.0,100.0,107,53.0,107,51.2,2,100.0,202,202,57.2,100.0,75,37.1,75
Chester Rogers,10918,WR,IND,18,0,14,59.6,100.0,103,51.2,103,62.6,1,99.5,201,202,58.5,100.0,84,41.8,84
Vernon Davis,2951,TE,WAS,14,0,32,44.3,100.0,110,54.7,110,39.8,3,100.0,201,201,45.8,100.0,68,33.8,68
Ryan Groy,9221,C,BUF,11,0,4,51.6,100.0,69,34.5,69,38.2,0,100.0,200,200,39.6,100.0,94,47.0,94
Eric Tomlinson,9786,TE,NYJ,15,1,22,50.7,100.0,79,39.7,79,52.8,1,100.0,199,199,58.8,100.0,102,51.3,102
Trey Hopkins,9276,C,CIN,12,0,7,50.0,100.0,53,26.6,53,53.0,1,100.0,199,199,60.7,100.0,125,62.8,125
Golden Tate,5585,WR,PHI,17,0,24,68.3,100.0,84,42.4,84,67.8,1,98.0,198,202,65.5,100.0,106,53.5,106
John Ross,11764,WR,CIN,13,0,7,55.4,100.0,58,29.3,58,44.3,0,98.0,198,202,61.0,100.0,130,65.7,130
Keelan Cole Sr.,51593,WR,JAX,16,0,15,57.9,100.0,50,25.5,50,61.6,1,100.0,196,196,74.0,100.0,134,68.4,134
Mo Alie-Cox,12078,TE,IND,11,0,14,59.4,100.0,107,55.2,107,60.1,1,100.0,194,194,59.3,100.0,57,29.4,57
Andy Dalton,6187,QB,CIN,11,0,7,60.0,100.0,59,30.4,59,60.4,0,98.0,194,198,60.5,99.2,124,63.9,125
Devin Funchess,9474,WR,CAR,14,0,5,59.1,100.0,90,46.6,90,56.6,0,100.0,193,193,62.3,100.0,88,45.6,88
Joe Flacco,4332,QB,BLT,9,0,3,63.7,99.1,105,54.4,106,63.7,0,92.8,193,208,61.7,100.0,66,34.2,66
Jermon Bushrod,3741,T,NO,12,0,20,55.1,100.0,80,41.7,80,46.1,1,100.0,192,192,39.4,100.0,81,42.2,81
Mike Iupati,5542,G,ARZ,10,1,1,68.0,100.0,80,41.7,80,73.8,1,100.0,192,192,71.2,100.0,87,45.3,87
Dennis Kelly,7146,T,TEN,8,0,31,61.6,100.0,49,25.7,49,71.3,0,100.0,191,191,74.9,100.0,127,66.5,127
Anthony Miller,48160,WR,CHI,16,0,6,63.0,100.0,67,35.1,67,61.0,3,97.4,191,196,62.1,100.0,109,57.1,109
Antony Auclair,24606,TE,TB,16,0,30,50.4,100.0,86,45.3,86,50.9,3,100.0,190,190,53.3,100.0,84,44.2,84
Logan Paulsen,5795,TE,ATL,15,0,2,57.1,100.0,58,30.5,58,57.7,1,100.0,190,190,59.4,100.0,116,61.1,116
Luke Willson,7940,TE,DET,14,0,11,66.5,100.0,71,37.6,71,66.8,0,100.0,189,189,62.7,100.0,99,52.4,99
Nick O'Leary,9627,TE,MIA,12,0,17,61.3,100.0,65,34.4,65,62.3,0,100.0,189,189,60.6,100.0,114,60.3,114
Quincy Enunwa,8843,WR,NYJ,11,0,22,81.8,100.0,78,41.5,78,83.4,1,99.5,188,189,67.1,100.0,101,53.7,101
Greg Robinson,8637,T,CLV,9,1,8,67.8,100.0,76,40.6,76,53.6,4,100.0,187,187,50.3,100.0,84,44.9,84
Rashod Hill,11369,T,MIN,14,1,18,46.7,100.0,60,32.1,60,56.5,3,100.0,187,187,59.8,100.0,109,58.3,109
Nick Mullens,12282,QB,SF,8,0,28,60.0,98.1,52,28.1,53,60.0,0,91.1,185,203,60.0,97.7,128,69.2,131
Jonotthan Harrison,9132,C,NYJ,10,0,22,59.0,100.0,77,41.6,77,59.0,1,100.0,185,185,60.0,100.0,89,48.1,89
Kelvin Benjamin,8663,WR,KC,14,0,16,58.9,100.0,63,34.2,63,67.5,1,100.0,184,184,66.2,100.0,96,52.2,96
Allen Hurns,8931,WR,DAL,17,0,9,49.6,100.0,81,44.3,81,51.1,1,100.0,183,183,60.5,100.0,86,47.0,86
Elijah Wilkinson,46238,G,DEN,11,0,10,72.7,100.0,81,44.3,81,70.0,0,100.0,183,183,68.4,100.0,83,45.4,83
Jimmy Graham,5619,TE,GB,16,0,12,52.8,100.0,50,27.5,50,54.8,0,100.0,182,182,51.3,100.0,120,65.9,120
Marquez Valdes-Scantling,47809,WR,GB,15,0,12,51.7,100.0,49,26.9,49,35.6,1,98.9,182,184,55.5,100.0,117,64.3,117
Jack Conklin,10642,T,TEN,9,0,31,73.9,100.0,42,23.2,42,66.2,1,100.0,181,181,62.5,100.0,121,66.9,121
Sammy Watkins,8639,WR,KC,12,0,16,61.5,100.0,51,28.2,51,55.5,2,96.8,181,187,55.3,100.0,116,64.1,116
D.J. Humphries,9457,T,ARZ,9,0,1,75.9,100.0,73,40.6,73,74.9,0,100.0,180,180,61.5,100.0,82,45.6,82
Phillip Dorsett,9462,WR,NE,17,0,19,77.9,100.0,95,52.8,95,67.4,0,97.8,180,184,59.8,100.0,64,35.6,64
DaeSean Hamilton,45416,WR,DEN,14,0,10,49.0,100.0,77,43.0,77,56.2,0,100.0,179,179,60.3,100.0,81,45.3,81
Taywan Taylor,11827,WR,TEN,13,0,31,70.5,100.0,51,28.8,51,81.6,0,99.4,177,178,67.8,100.0,113,63.8,113
Lee Smith,6311,TE,OAK,16,0,23,63.6,100.0,56,31.8,56,70.9,1,100.0,176,176,72.4,100.0,99,56.3,99
Adam Humphries,10075,WR,TB,16,0,30,74.1,98.3,57,32.4,58,67.3,0,99.4,176,177,57.7,100.0,94,53.4,94
Christian Kirk,47546,WR,ARZ,12,0,1,64.5,100.0,71,40.6,71,55.1,0,98.3,175,178,68.0,100.0,85,48.6,85
Garrett Celek,7274,TE,SF,15,0,28,70.6,100.0,35,20.1,35,66.2,1,100.0,174,174,67.1,100.0,129,74.1,129
Jordan Akins,47050,TE,HST,17,0,13,67.5,100.0,55,31.8,55,68.0,0,100.0,173,173,68.1,100.0,101,58.4,101
Marvin Jones Jr.,7158,WR,DET,9,0,11,73.5,100.0,80,46.2,80,63.3,1,100.0,173,173,65.6,100.0,84,48.6,84
Tony Bergstrom,7095,G,WAS,10,0,32,46.3,100.0,93,53.8,93,51.3,0,100.0,173,173,65.5,100.0,60,34.7,60
Ian Thomas,42130,TE,CAR,14,0,5,43.0,100.0,71,41.5,71,38.4,0,100.0,171,171,58.4,100.0,72,42.1,72
Andre Smith,4929,T,CIN,10,0,7,74.0,100.0,66,38.8,66,64.6,0,100.0,170,170,58.7,100.0,86,50.6,86
Ed Dickson,5595,TE,SEA,11,0,29,45.1,100.0,58,34.3,58,50.4,0,100.0,169,169,59.6,100.0,93,55.0,93
Robert Foster,48230,WR,BUF,12,0,4,62.7,100.0,54,32.0,54,44.3,0,100.0,169,169,66.8,100.0,88,52.1,88
Marquise Goodwin,7859,WR,SF,11,0,28,55.3,100.0,31,18.5,31,58.8,1,97.7,168,172,72.2,100.0,126,75.0,126
DeVante Parker,9447,WR,MIA,11,0,17,62.3,100.0,58,34.7,58,65.6,0,100.0,167,167,65.9,100.0,104,62.3,104
Jason Croom,12145,TE,BUF,15,0,4,54.4,100.0,43,25.9,43,52.0,0,100.0,166,166,57.8,100.0,94,56.6,94
Dante Pettis,48113,WR,SF,11,0,28,54.6,100.0,44,26.5,44,52.5,0,99.4,166,167,61.8,100.0,117,70.5,117
Demetrius Harris,8524,TE,KC,17,1,16,65.8,100.0,45,27.3,45,72.0,2,100.0,165,165,65.0,100.0,97,58.8,97
Seth Roberts,9079,WR,OAK,15,0,23,38.5,100.0,33,20.0,33,67.3,3,98.2,165,168,67.9,100.0,118,71.5,118
Nick Foles,7089,QB,PHI,7,0,24,60.0,100.0,49,29.7,49,60.2,0,94.3,165,175,60.1,99.1,106,64.2,107
Byron Bell,6848,G,GB,9,0,12,48.0,100.0,55,33.7,55,41.6,0,100.0,163,163,49.0,100.0,95,58.3,95
Cooper Kupp,11824,WR,LA,8,0,26,62.5,100.0,41,25.2,41,59.7,0,97.0,163,168,69.9,100.0,110,67.5,110
Matt LaCosse,9840,TE,DEN,14,0,10,48.4,100.0,74,46.0,74,48.6,0,100.0,161,161,55.8,100.0,70,43.5,70
Maurice Harris,11035,WR,WAS,12,0,32,73.7,98.8,79,49.1,80,61.6,0,98.8,161,163,57.7,100.0,61,37.9,61
Josh Bellamy,7472,WR,CHI,17,0,6,53.3,100.0,42,26.1,42,65.1,1,100.0,161,161,59.2,100.0,101,62.7,101
Scott Simonson,8954,TE,NYG,16,1,21,57.5,100.0,51,32.3,51,56.4,2,100.0,158,158,57.4,100.0,89,56.3,89
Joe Haeg,10789,T,IND,10,0,14,64.4,100.0,91,57.6,91,64.1,1,100.0,158,158,66.9,100.0,47,29.7,47
Laquon Treadwell,10657,WR,MIN,15,0,18,60.4,100.0,65,41.4,65,51.3,0,100.0,157,157,57.8,100.0,79,50.3,79
Martinas Rankin,46333,T,HST,10,0,13,39.8,100.0,46,29.5,46,45.6,0,100.0,156,156,52.0,100.0,94,60.3,94
Greg Mancz,10019,G,HST,10,0,13,57.7,100.0,38,24.5,38,65.0,0,100.0,155,155,68.1,100.0,106,68.4,106
Ty Nsekhe,7636,T,WAS,12,0,32,72.8,100.0,75,48.7,75,70.8,0,100.0,154,154,66.3,100.0,61,39.6,61
Demarcus Robinson,10760,WR,KC,18,0,16,56.3,100.0,39,25.3,39,59.2,0,100.0,154,154,71.2,100.0,92,59.7,92
LaAdrian Waddle,8460,T,NE,16,0,19,55.6,100.0,69,45.7,69,52.8,0,100.0,151,151,51.6,100.0,49,32.5,49
Jordan Leggett,11905,TE,NYJ,15,0,22,63.4,100.0,54,35.8,54,66.9,1,100.0,151,151,64.9,100.0,83,55.0,83
Oday Aboushi,7923,G,ARZ,7,0,1,62.1,100.0,64,42.7,64,57.1,0,100.0,150,150,55.2,100.0,67,44.7,67
Greg Olsen,3647,TE,CAR,9,0,5,55.2,100.0,57,38.3,57,46.1,0,100.0,149,149,58.1,100.0,65,43.6,65
Jack Doyle,8520,TE,IND,6,0,14,64.6,100.0,85,57.4,85,75.2,2,100.0,148,148,76.2,100.0,46,31.1,46
Hayden Hurst,47294,TE,BLT,13,0,3,65.4,100.0,82,55.4,82,59.5,0,99.3,148,149,52.1,100.0,34,23.0,34
Eric Ebron,8645,TE,IND,18,0,14,44.4,100.0,69,46.9,69,48.4,1,98.7,147,149,53.5,100.0,59,40.1,59
Dontrelle Inman,6597,WR,IND,11,0,14,58.1,100.0,70,47.6,70,74.0,0,100.0,147,147,69.2,100.0,65,44.2,65
John Greco,4379,C,NYG,9,0,21,55.1,100.0,43,29.7,43,65.7,1,100.0,145,145,70.8,100.0,81,55.9,81
A.J. Green,6156,WR,CIN,9,0,7,64.9,100.0,42,29.0,42,61.4,0,100.0,145,145,70.8,100.0,91,62.8,91
Calvin Ridley,48262,WR,ATL,16,0,2,59.5,93.3,28,19.3,30,63.5,0,95.4,145,152,67.4,100.0,102,70.3,102
Joe Barksdale,6244,T,ARZ,10,0,1,40.5,100.0,57,39.3,57,51.9,1,100.0,145,145,62.8,100.0,67,46.2,67
Andy Janovich,10810,FB,DEN,16,0,10,63.5,100.0,47,32.9,47,66.2,1,98.6,143,145,60.4,100.0,66,46.2,66
O.J. Howard,11774,TE,TB,10,0,30,55.8,100.0,44,30.8,44,60.0,1,100.0,143,143,62.5,100.0,78,54.5,78
Zach Line,8420,FB,NO,18,0,20,66.5,92.9,52,36.4,56,73.0,1,93.5,143,153,73.2,100.0,51,35.7,51
Blake Jarwin,12320,TE,DAL,17,0,9,67.5,100.0,63,44.1,63,68.1,2,100.0,143,143,70.5,100.0,63,44.1,63
Brandon Linder,8728,C,JAX,9,0,15,65.1,100.0,37,25.9,37,74.3,0,100.0,143,143,80.9,100.0,95,66.4,95
Brandon Fusco,6324,G,ATL,7,0,2,54.5,100.0,31,21.7,31,68.2,1,100.0,143,143,66.3,100.0,100,69.9,100
Curtis Samuel,11795,WR,CAR,12,0,5,53.8,98.4,63,44.7,64,44.4,0,94.6,141,149,63.0,98.5,65,46.1,66
David Morgan,10822,TE,MIN,11,0,18,59.5,100.0,40,28.6,40,51.5,0,100.0,140,140,49.9,100.0,83,59.3,83
Korey Cunningham,38555,T,ARZ,6,0,1,62.8,100.0,60,42.9,60,57.2,0,100.0,140,140,56.4,100.0,63,45.0,63
Pierre Garcon,4519,WR,SF,8,0,28,60.3,100.0,30,21.6,30,76.6,0,100.0,139,139,82.8,100.0,100,71.9,100
Rashard Higgins,10806,WR,CLV,13,1,8,69.6,100.0,56,40.3,56,50.6,1,100.0,139,139,63.4,100.0,62,44.6,62
Gerald Everett,11799,TE,LA,17,1,26,62.7,100.0,25,18.0,25,75.0,1,98.6,139,141,73.6,100.0,81,58.3,81
Jordan Reed,7866,TE,WAS,13,0,32,61.3,100.0,65,47.1,65,57.9,0,100.0,138,138,61.8,100.0,57,41.3,57
Marcell Ateman,23670,WR,OAK,7,0,23,58.0,100.0,30,21.7,30,58.7,0,100.0,138,138,71.3,100.0,97,70.3,97
Ryan Grant,8777,WR,IND,14,0,14,89.2,100.0,75,54.3,75,84.0,0,100.0,138,138,59.7,100.0,53,38.4,53
Ron Leary,7338,G,DEN,6,0,10,60.8,100.0,58,42.3,58,64.1,0,100.0,137,137,58.9,100.0,66,48.2,66
Jeff Driskel,10841,QB,CIN,9,0,7,60.0,97.6,40,29.9,41,60.0,0,90.5,134,148,60.0,93.4,85,63.4,91
Jamison Crowder,9538,WR,WAS,9,0,32,41.3,98.6,68,51.1,69,44.1,1,96.4,133,138,54.7,100.0,54,40.6,54
Orson Charles,7116,TE,CLV,13,0,8,38.8,100.0,58,44.3,58,46.2,0,100.0,131,131,59.4,100.0,62,47.3,62
Cameron Brate,9207,TE,TB,16,0,30,53.1,100.0,42,32.1,42,59.1,1,100.0,131,131,74.4,100.0,70,53.4,70
Michael Floyd,7019,WR,WAS,13,0,32,49.1,100.0,65,49.6,65,58.4,0,100.0,131,131,62.4,100.0,59,45.0,59
Bradley Bozeman,27934,G,BLT,11,0,3,66.8,100.0,71,54.2,71,62.2,0,100.0,131,131,56.5,100.0,45,34.4,45
Ricky Seals-Jones,12020,TE,ARZ,14,0,1,55.8,100.0,49,37.7,49,50.5,1,100.0,130,130,61.3,100.0,45,34.6,45
Chad Williams,11853,WR,ARZ,10,0,1,60.7,100.0,46,35.4,46,58.1,0,99.2,130,131,70.4,100.0,69,53.1,69
