player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Vincent Rey,5811,LB,CIN,1,0,7,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Dane Fletcher,5807,LB,NE,1,0,19,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Cam Johnson,7221,ED,IND,1,0,14,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Jon Weeks,5800,LS,HST,1,0,13,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Jeremy Ebert,7219,WR,JAX,1,0,15,,,0,0.0,0,84.4,0,100.0,1,1,,,0,0.0,0
Jason Trusnik,4083,LB,MIA,1,0,17,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Nate Ebner,7193,CB,NE,1,0,19,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Dekoda Watson,5740,LB,TB,1,0,30,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Trindon Holliday,5720,WR,DEN,2,0,10,,,0,0.0,0,60.0,0,50.0,1,2,,,0,0.0,0
Josh Harris,7748,LS,ATL,1,0,2,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Jeff Demps,7760,HB,TB,2,0,30,,,0,0.0,0,60.0,0,50.0,1,2,,,0,0.0,0
Tommie Campbell,6403,CB,TEN,1,0,31,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Marvin McNutt,7182,WR,CAR,1,0,5,60.0,100.0,1,100.0,1,60.0,0,100.0,1,1,,,0,0.0,0
Ian Williams,6472,DI,SF,1,0,28,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
George Wilson,2210,S,TEN,1,0,31,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Dan Herron,7179,HB,IND,2,0,14,,0.0,0,0.0,5,60.0,0,16.7,1,6,,,0,0.0,0
Sheldon Richardson,7794,DI,NYJ,3,1,22,,,0,0.0,0,60.0,2,20.0,1,5,,,0,0.0,0
Kaluka Maiava,5027,LB,OAK,1,0,23,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Donnie Jones,1939,P,PHI,1,0,24,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Clark Harris,3859,LS,CIN,1,0,7,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Bjoern Werner,7805,ED,IND,1,0,14,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Letroy Guion,4466,DI,MIN,1,0,18,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Tank Carder,7141,LB,CLV,1,0,8,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Adam Hayward,3798,LB,TB,1,0,30,,,0,0.0,0,60.0,1,100.0,1,1,,,0,0.0,0
Brandon Ghee,5620,CB,CIN,1,0,7,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Akeem Dent,6243,LB,ATL,1,0,2,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Jamie Collins Sr.,7833,LB,NE,1,0,19,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
D.J. Swearinger Sr.,7838,S,HST,1,0,13,,,0,0.0,0,60.0,1,100.0,1,1,,,0,0.0,0
Zak DeOssie,3732,LS,NYG,1,0,21,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Jon Dorenbos,1600,LS,PHI,1,0,24,,,0,0.0,0,59.7,0,100.0,1,1,,,0,0.0,0
Robert Alford,7841,CB,ATL,1,0,2,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Kenrick Ellis,6246,DI,NYJ,1,0,22,,,0,0.0,0,60.0,1,100.0,1,1,,,0,0.0,0
Bennie Logan,7848,DI,PHI,1,0,24,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Jon Condo,2539,LS,OAK,1,0,23,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
John Denney,2561,LS,MIA,1,0,17,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Andrew Economos,2575,LS,TB,1,0,30,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Michael Koenen,2682,P,TB,1,0,30,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Stephen Nicholas,3725,LB,ATL,1,0,2,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Donald Butler,5603,LB,SD,1,0,27,,,0,0.0,0,60.0,1,100.0,1,1,,,0,0.0,0
Ryan Mundy,4508,S,NYG,1,0,21,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Damontre Moore,7862,ED,NYG,1,0,21,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Shawn Williams,7865,S,CIN,1,0,7,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Haloti Ngata,2957,DI,BLT,1,0,3,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Colin McCarthy,6261,LB,TEN,1,0,31,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Andy Studebaker,4517,ED,IND,1,0,14,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
David Arkin,6262,G,MIA,1,0,17,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Chimdi Chekwa,6265,CB,OAK,1,0,23,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Lavonte David,7060,LB,TB,1,0,30,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Mathias Kiwanuka,2977,ED,NYG,1,0,21,,,0,0.0,0,60.0,1,100.0,1,1,,,0,0.0,0
Spencer Paysinger,6419,LB,NYG,1,0,21,,,0,0.0,0,60.0,1,100.0,1,1,,,0,0.0,0
Delone Carter,6271,HB,JAX,1,0,15,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Zach Brown,7055,LB,TEN,1,0,31,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Johnathan Franklin,7907,HB,GB,4,0,12,,0.0,0,0.0,3,60.0,0,5.0,1,20,,,0,0.0,0
Isaiah Pead,7053,HB,SL,2,0,26,,0.0,0,0.0,3,60.0,0,12.5,1,8,,,0,0.0,0
JoLonn Dunbar,4588,LB,SL,1,0,26,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Tavon Wilson,7051,S,NE,1,0,19,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Cooper Taylor,7934,S,NYG,1,0,21,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Alex Henery,6272,K,PHI,1,0,24,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Caleb Sturgis,7948,K,MIA,1,0,17,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Usama Young,3682,S,OAK,1,0,23,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Chris White,6321,LB,NE,1,0,19,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Craig Robertson,7003,LB,CLV,1,0,8,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
